"","State","Date","WindGustSpeed","WindCata"
"10786","QLD","2011-09-04",54,"Safe"
"10787","QLD","2011-09-05",43,"Safe"
"10788","QLD","2011-09-06",44,"Safe"
"10789","QLD","2011-09-07",41,"Safe"
"10790","QLD","2011-09-08",35,"Safe"
"10791","QLD","2011-09-09",67,"MinorHazard"
"10792","QLD","2011-09-10",61,"Safe"
"10793","QLD","2011-09-11",48,"Safe"
"10794","QLD","2011-09-12",50,"Safe"
"10795","QLD","2011-09-13",59,"Safe"
"10796","QLD","2011-09-14",56,"Safe"
"10797","QLD","2011-09-15",48,"Safe"
"10798","QLD","2011-09-16",52,"Safe"
"10799","QLD","2011-09-17",48,"Safe"
"10800","QLD","2011-09-18",46,"Safe"
"10801","QLD","2011-09-19",39,"Safe"
"10802","QLD","2011-09-20",48,"Safe"
"10803","QLD","2011-09-21",54,"Safe"
"10804","QLD","2011-09-22",46,"Safe"
"10805","QLD","2011-09-23",43,"Safe"
"10806","QLD","2011-09-24",44,"Safe"
"10807","QLD","2011-09-25",50,"Safe"
"10808","QLD","2011-09-26",59,"Safe"
"10809","QLD","2011-09-27",50,"Safe"
"10810","QLD","2011-09-28",43,"Safe"
"10811","QLD","2011-09-29",52,"Safe"
"10812","QLD","2011-09-30",39,"Safe"
"10813","QLD","2011-10-01",76,"MinorHazard"
"10814","QLD","2011-10-02",56,"Safe"
"10815","QLD","2011-10-03",63,"MinorHazard"
"10816","QLD","2011-10-04",61,"Safe"
"10817","QLD","2011-10-05",43,"Safe"
"10818","QLD","2011-10-06",39,"Safe"
"10819","QLD","2011-10-07",35,"Safe"
"10820","QLD","2011-10-08",59,"Safe"
"10821","QLD","2011-10-09",35,"Safe"
"10822","QLD","2011-10-10",43,"Safe"
"10823","QLD","2011-10-11",41,"Safe"
"10824","QLD","2011-10-12",37,"Safe"
"10825","QLD","2011-10-13",54,"Safe"
"10826","QLD","2011-10-14",37,"Safe"
"10827","QLD","2011-10-15",59,"Safe"
"10828","QLD","2011-10-16",35,"Safe"
"10829","QLD","2011-10-17",69,"MinorHazard"
"10830","QLD","2011-10-18",63,"MinorHazard"
"10831","QLD","2011-10-19",54,"Safe"
"10832","QLD","2011-10-20",57,"Safe"
"10833","QLD","2011-10-21",56,"Safe"
"10834","QLD","2011-10-22",48,"Safe"
"10835","QLD","2011-10-23",46,"Safe"
"10836","QLD","2011-10-24",39,"Safe"
"10837","QLD","2011-10-25",48,"Safe"
"10838","QLD","2011-10-26",52,"Safe"
"10839","QLD","2011-10-27",61,"Safe"
"10840","QLD","2011-10-28",41,"Safe"
"10841","QLD","2011-10-29",37,"Safe"
"10842","QLD","2011-10-30",39,"Safe"
"10843","QLD","2011-10-31",63,"MinorHazard"
"10844","QLD","2011-11-01",46,"Safe"
"10845","QLD","2011-11-02",44,"Safe"
"10846","QLD","2011-11-03",44,"Safe"
"10847","QLD","2011-11-04",43,"Safe"
"10848","QLD","2011-11-05",44,"Safe"
"10849","QLD","2011-11-06",39,"Safe"
"10850","QLD","2011-11-07",41,"Safe"
"10851","QLD","2011-11-08",46,"Safe"
"10852","QLD","2011-11-09",50,"Safe"
"10853","QLD","2011-11-10",41,"Safe"
"10854","QLD","2011-11-11",46,"Safe"
"10855","QLD","2011-11-12",43,"Safe"
"10856","QLD","2011-11-13",43,"Safe"
"10857","QLD","2011-11-14",50,"Safe"
"10858","QLD","2011-11-15",41,"Safe"
"10859","QLD","2011-11-16",46,"Safe"
"10860","QLD","2011-11-17",43,"Safe"
"10861","QLD","2011-11-18",44,"Safe"
"10862","QLD","2011-11-19",46,"Safe"
"10863","QLD","2011-11-20",44,"Safe"
"10864","QLD","2011-11-21",43,"Safe"
"10865","QLD","2011-11-22",39,"Safe"
"10866","QLD","2011-11-23",41,"Safe"
"10867","QLD","2011-11-24",43,"Safe"
"10868","QLD","2011-11-25",39,"Safe"
"10869","QLD","2011-11-26",37,"Safe"
"10870","QLD","2011-11-27",39,"Safe"
"10871","QLD","2011-11-29",48,"Safe"
"10872","QLD","2011-11-30",43,"Safe"
"10873","QLD","2011-12-01",80,"MinorHazard"
"10874","QLD","2011-12-02",69,"MinorHazard"
"10875","QLD","2011-12-03",52,"Safe"
"10876","QLD","2011-12-04",50,"Safe"
"10877","QLD","2011-12-05",67,"MinorHazard"
"10878","QLD","2011-12-06",56,"Safe"
"10879","QLD","2011-12-07",44,"Safe"
"10880","QLD","2011-12-08",61,"Safe"
"10881","QLD","2011-12-09",52,"Safe"
"10882","QLD","2011-12-10",37,"Safe"
"10883","QLD","2011-12-11",59,"Safe"
"10884","QLD","2011-12-12",59,"Safe"
"10885","QLD","2011-12-13",39,"Safe"
"10886","QLD","2011-12-14",50,"Safe"
"10887","QLD","2011-12-15",54,"Safe"
"10888","QLD","2011-12-16",59,"Safe"
"10889","QLD","2011-12-17",57,"Safe"
"10890","QLD","2011-12-18",48,"Safe"
"10891","QLD","2011-12-19",41,"Safe"
"10892","QLD","2011-12-20",41,"Safe"
"10893","QLD","2011-12-21",46,"Safe"
"10894","QLD","2011-12-22",46,"Safe"
"10895","QLD","2011-12-23",48,"Safe"
"10896","QLD","2011-12-24",54,"Safe"
"10897","QLD","2011-12-25",57,"Safe"
"10898","QLD","2011-12-26",46,"Safe"
"10899","QLD","2011-12-27",93,"Damaging"
"10900","QLD","2011-12-28",59,"Safe"
"10901","QLD","2011-12-29",59,"Safe"
"10902","QLD","2011-12-30",63,"MinorHazard"
"10903","QLD","2011-12-31",54,"Safe"
"10904","QLD","2012-01-01",50,"Safe"
"10905","QLD","2012-01-02",43,"Safe"
"10906","QLD","2012-01-03",44,"Safe"
"10907","QLD","2012-01-04",39,"Safe"
"10908","QLD","2012-01-05",35,"Safe"
"10909","QLD","2012-01-06",35,"Safe"
"10910","QLD","2012-01-07",50,"Safe"
"10911","QLD","2012-01-08",48,"Safe"
"10912","QLD","2012-01-09",44,"Safe"
"10913","QLD","2012-01-10",46,"Safe"
"10914","QLD","2012-01-11",44,"Safe"
"10915","QLD","2012-01-12",69,"MinorHazard"
"10916","QLD","2012-01-13",33,"Safe"
"10917","QLD","2012-01-14",37,"Safe"
"10918","QLD","2012-01-15",80,"MinorHazard"
"10919","QLD","2012-01-16",70,"MinorHazard"
"10920","QLD","2012-01-17",61,"Safe"
"10921","QLD","2012-01-18",48,"Safe"
"10922","QLD","2012-01-19",59,"Safe"
"10923","QLD","2012-01-20",54,"Safe"
"10924","QLD","2012-01-21",52,"Safe"
"10925","QLD","2012-01-22",65,"MinorHazard"
"10926","QLD","2012-01-23",63,"MinorHazard"
"10927","QLD","2012-01-24",67,"MinorHazard"
"10928","QLD","2012-01-25",57,"Safe"
"10929","QLD","2012-01-26",52,"Safe"
"10930","QLD","2012-01-27",50,"Safe"
"10931","QLD","2012-01-28",50,"Safe"
"10932","QLD","2012-01-29",43,"Safe"
"10933","QLD","2012-01-30",48,"Safe"
"10934","QLD","2012-02-01",50,"Safe"
"10935","QLD","2012-02-02",43,"Safe"
"10936","QLD","2012-02-03",46,"Safe"
"10937","QLD","2012-02-04",54,"Safe"
"10938","QLD","2012-02-05",30,"Safe"
"10939","QLD","2012-02-06",37,"Safe"
"10940","QLD","2012-02-07",54,"Safe"
"10941","QLD","2012-02-08",57,"Safe"
"10942","QLD","2012-02-09",65,"MinorHazard"
"10943","QLD","2012-02-10",35,"Safe"
"10944","QLD","2012-02-11",30,"Safe"
"10945","QLD","2012-02-12",43,"Safe"
"10946","QLD","2012-02-13",44,"Safe"
"10947","QLD","2012-02-14",57,"Safe"
"10948","QLD","2012-02-15",57,"Safe"
"10949","QLD","2012-02-16",57,"Safe"
"10950","QLD","2012-02-17",44,"Safe"
"10951","QLD","2012-02-18",52,"Safe"
"10952","QLD","2012-02-19",41,"Safe"
"10953","QLD","2012-02-20",43,"Safe"
"10954","QLD","2012-02-21",54,"Safe"
"10955","QLD","2012-02-22",44,"Safe"
"10956","QLD","2012-02-23",44,"Safe"
"10957","QLD","2012-02-24",63,"MinorHazard"
"10958","QLD","2012-02-25",61,"Safe"
"10959","QLD","2012-02-26",46,"Safe"
"10960","QLD","2012-02-27",39,"Safe"
"10961","QLD","2012-02-28",46,"Safe"
"10962","QLD","2012-02-29",43,"Safe"
"10963","QLD","2012-03-01",50,"Safe"
"10964","QLD","2012-03-02",48,"Safe"
"10965","QLD","2012-03-03",52,"Safe"
"10966","QLD","2012-03-04",39,"Safe"
"10967","QLD","2012-03-05",37,"Safe"
"10968","QLD","2012-03-06",69,"MinorHazard"
"10969","QLD","2012-03-07",54,"Safe"
"10970","QLD","2012-03-08",41,"Safe"
"10971","QLD","2012-03-09",39,"Safe"
"10972","QLD","2012-03-10",41,"Safe"
"10973","QLD","2012-03-11",43,"Safe"
"10974","QLD","2012-03-12",54,"Safe"
"10975","QLD","2012-03-13",46,"Safe"
"10976","QLD","2012-03-14",48,"Safe"
"10977","QLD","2012-03-15",46,"Safe"
"10978","QLD","2012-03-16",37,"Safe"
"10979","QLD","2012-03-17",39,"Safe"
"10980","QLD","2012-03-18",72,"MinorHazard"
"10981","QLD","2012-03-19",61,"Safe"
"10982","QLD","2012-03-20",111,"Damaging"
"10983","QLD","2012-03-21",52,"Safe"
"10984","QLD","2012-03-22",57,"Safe"
"10985","QLD","2012-03-23",37,"Safe"
"10986","QLD","2012-03-24",54,"Safe"
"10987","QLD","2012-03-25",52,"Safe"
"10988","QLD","2012-03-26",54,"Safe"
"10989","QLD","2012-03-27",70,"MinorHazard"
"10990","QLD","2012-03-28",57,"Safe"
"10991","QLD","2012-03-29",56,"Safe"
"10992","QLD","2012-03-30",44,"Safe"
"10993","QLD","2012-03-31",54,"Safe"
"10994","QLD","2012-04-01",50,"Safe"
"10995","QLD","2012-04-02",52,"Safe"
"10996","QLD","2012-04-03",50,"Safe"
"10997","QLD","2012-04-04",48,"Safe"
"10998","QLD","2012-04-05",50,"Safe"
"10999","QLD","2012-04-06",41,"Safe"
"11000","QLD","2012-04-07",37,"Safe"
"11001","QLD","2012-04-08",39,"Safe"
"11002","QLD","2012-04-09",39,"Safe"
"11003","QLD","2012-04-10",83,"MinorHazard"
"11004","QLD","2012-04-11",67,"MinorHazard"
"11005","QLD","2012-04-12",67,"MinorHazard"
"11006","QLD","2012-04-13",63,"MinorHazard"
"11007","QLD","2012-04-14",46,"Safe"
"11008","QLD","2012-04-15",54,"Safe"
"11009","QLD","2012-04-16",44,"Safe"
"11010","QLD","2012-04-17",52,"Safe"
"11011","QLD","2012-04-18",57,"Safe"
"11012","QLD","2012-04-19",39,"Safe"
"11013","QLD","2012-04-20",52,"Safe"
"11014","QLD","2012-04-21",33,"Safe"
"11015","QLD","2012-04-22",31,"Safe"
"11016","QLD","2012-04-23",37,"Safe"
"11017","QLD","2012-04-24",31,"Safe"
"11018","QLD","2012-04-25",39,"Safe"
"11019","QLD","2012-04-26",35,"Safe"
"11020","QLD","2012-04-27",44,"Safe"
"11021","QLD","2012-04-28",54,"Safe"
"11022","QLD","2012-04-29",56,"Safe"
"11023","QLD","2012-04-30",57,"Safe"
"11024","QLD","2012-05-01",50,"Safe"
"11025","QLD","2012-05-02",46,"Safe"
"11026","QLD","2012-05-03",48,"Safe"
"11027","QLD","2012-05-04",48,"Safe"
"11028","QLD","2012-05-05",39,"Safe"
"11029","QLD","2012-05-06",41,"Safe"
"11030","QLD","2012-05-07",39,"Safe"
"11031","QLD","2012-05-08",39,"Safe"
"11032","QLD","2012-05-09",46,"Safe"
"11033","QLD","2012-05-10",56,"Safe"
"11034","QLD","2012-05-11",35,"Safe"
"11035","QLD","2012-05-12",37,"Safe"
"11036","QLD","2012-05-13",52,"Safe"
"11037","QLD","2012-05-14",46,"Safe"
"11038","QLD","2012-05-15",50,"Safe"
"11039","QLD","2012-05-16",41,"Safe"
"11040","QLD","2012-05-17",52,"Safe"
"11041","QLD","2012-05-18",50,"Safe"
"11042","QLD","2012-05-19",48,"Safe"
"11043","QLD","2012-05-20",52,"Safe"
"11044","QLD","2012-05-21",48,"Safe"
"11045","QLD","2012-05-22",46,"Safe"
"11046","QLD","2012-05-23",44,"Safe"
"11047","QLD","2012-05-24",39,"Safe"
"11048","QLD","2012-05-25",65,"MinorHazard"
"11049","QLD","2012-05-26",41,"Safe"
"11050","QLD","2012-05-27",39,"Safe"
"11051","QLD","2012-05-28",59,"Safe"
"11052","QLD","2012-05-29",56,"Safe"
"11053","QLD","2012-05-30",72,"MinorHazard"
"11054","QLD","2012-05-31",65,"MinorHazard"
"11055","QLD","2012-06-01",56,"Safe"
"11056","QLD","2012-06-02",50,"Safe"
"11057","QLD","2012-06-03",39,"Safe"
"11058","QLD","2012-06-04",50,"Safe"
"11059","QLD","2012-06-05",56,"Safe"
"11060","QLD","2012-06-06",46,"Safe"
"11061","QLD","2012-06-07",48,"Safe"
"11062","QLD","2012-06-08",56,"Safe"
"11063","QLD","2012-06-09",50,"Safe"
"11064","QLD","2012-06-10",48,"Safe"
"11065","QLD","2012-06-11",80,"MinorHazard"
"11066","QLD","2012-06-12",59,"Safe"
"11067","QLD","2012-06-13",52,"Safe"
"11068","QLD","2012-06-14",31,"Safe"
"11069","QLD","2012-06-15",33,"Safe"
"11070","QLD","2012-06-16",35,"Safe"
"11071","QLD","2012-06-17",39,"Safe"
"11072","QLD","2012-06-18",44,"Safe"
"11073","QLD","2012-06-19",41,"Safe"
"11074","QLD","2012-06-20",48,"Safe"
"11075","QLD","2012-06-21",39,"Safe"
"11076","QLD","2012-06-22",37,"Safe"
"11077","QLD","2012-06-23",41,"Safe"
"11078","QLD","2012-06-24",41,"Safe"
"11079","QLD","2012-06-25",41,"Safe"
"11080","QLD","2012-06-26",48,"Safe"
"11081","QLD","2012-06-27",74,"MinorHazard"
"11082","QLD","2012-06-28",65,"MinorHazard"
"11083","QLD","2012-06-29",65,"MinorHazard"
"11084","QLD","2012-06-30",26,"Safe"
"11085","QLD","2012-07-01",31,"Safe"
"11086","QLD","2012-07-02",43,"Safe"
"11087","QLD","2012-07-03",46,"Safe"
"11088","QLD","2012-07-04",43,"Safe"
"11089","QLD","2012-07-05",52,"Safe"
"11090","QLD","2012-07-06",63,"MinorHazard"
"11091","QLD","2012-07-07",54,"Safe"
"11092","QLD","2012-07-08",52,"Safe"
"11093","QLD","2012-07-09",61,"Safe"
"11094","QLD","2012-07-10",54,"Safe"
"11095","QLD","2012-07-11",52,"Safe"
"11096","QLD","2012-07-12",43,"Safe"
"11097","QLD","2012-07-13",35,"Safe"
"11098","QLD","2012-07-14",33,"Safe"
"11099","QLD","2012-07-15",50,"Safe"
"11100","QLD","2012-07-16",52,"Safe"
"11101","QLD","2012-07-17",52,"Safe"
"11102","QLD","2012-07-18",31,"Safe"
"11103","QLD","2012-07-19",43,"Safe"
"11104","QLD","2012-07-20",44,"Safe"
"11105","QLD","2012-07-21",63,"MinorHazard"
"11106","QLD","2012-07-22",54,"Safe"
"11107","QLD","2012-07-23",56,"Safe"
"11108","QLD","2012-07-24",46,"Safe"
"11109","QLD","2012-07-25",41,"Safe"
"11110","QLD","2012-07-26",33,"Safe"
"11111","QLD","2012-07-27",50,"Safe"
"11112","QLD","2012-07-28",54,"Safe"
"11113","QLD","2012-07-29",41,"Safe"
"11114","QLD","2012-07-30",39,"Safe"
"11115","QLD","2012-07-31",48,"Safe"
"11116","QLD","2012-08-01",39,"Safe"
"11117","QLD","2012-08-02",37,"Safe"
"11118","QLD","2012-08-03",48,"Safe"
"11119","QLD","2012-08-04",31,"Safe"
"11120","QLD","2012-08-05",37,"Safe"
"11121","QLD","2012-08-06",41,"Safe"
"11122","QLD","2012-08-08",48,"Safe"
"11123","QLD","2012-08-09",35,"Safe"
"11124","QLD","2012-08-10",50,"Safe"
"11125","QLD","2012-08-11",54,"Safe"
"11126","QLD","2012-08-12",59,"Safe"
"11127","QLD","2012-08-13",48,"Safe"
"11128","QLD","2012-08-14",46,"Safe"
"11129","QLD","2012-08-15",41,"Safe"
"11130","QLD","2012-08-17",50,"Safe"
"11131","QLD","2012-08-18",61,"Safe"
"11132","QLD","2012-08-19",33,"Safe"
"11133","QLD","2012-08-20",46,"Safe"
"11134","QLD","2012-08-21",37,"Safe"
"11135","QLD","2012-08-22",35,"Safe"
"11136","QLD","2012-08-23",48,"Safe"
"11137","QLD","2012-08-24",41,"Safe"
"11138","QLD","2012-08-25",31,"Safe"
"11139","QLD","2012-08-26",31,"Safe"
"11140","QLD","2012-08-27",57,"Safe"
"11141","QLD","2012-08-28",43,"Safe"
"11142","QLD","2012-08-29",41,"Safe"
"11143","QLD","2012-08-30",43,"Safe"
"11144","QLD","2012-08-31",39,"Safe"
"11145","QLD","2012-09-01",48,"Safe"
"11146","QLD","2012-09-02",48,"Safe"
"11147","QLD","2012-09-03",41,"Safe"
"11148","QLD","2012-09-04",48,"Safe"
"11149","QLD","2012-09-05",46,"Safe"
"11150","QLD","2012-09-06",48,"Safe"
"11151","QLD","2012-09-07",41,"Safe"
"11152","QLD","2012-09-08",39,"Safe"
"11153","QLD","2012-09-09",44,"Safe"
"11154","QLD","2012-09-10",50,"Safe"
"11155","QLD","2012-09-11",50,"Safe"
"11156","QLD","2012-09-12",46,"Safe"
"11157","QLD","2012-09-13",57,"Safe"
"11158","QLD","2012-09-14",59,"Safe"
"11159","QLD","2012-09-15",43,"Safe"
"11160","QLD","2012-09-16",37,"Safe"
"11161","QLD","2012-09-17",54,"Safe"
"11162","QLD","2012-09-18",33,"Safe"
"11163","QLD","2012-09-19",43,"Safe"
"11164","QLD","2012-09-20",33,"Safe"
"11165","QLD","2012-09-21",37,"Safe"
"11166","QLD","2012-09-22",35,"Safe"
"11167","QLD","2012-09-23",31,"Safe"
"11168","QLD","2012-09-24",70,"MinorHazard"
"11169","QLD","2012-09-25",52,"Safe"
"11170","QLD","2012-09-26",44,"Safe"
"11171","QLD","2012-09-27",43,"Safe"
"11172","QLD","2012-09-28",50,"Safe"
"11173","QLD","2012-09-29",44,"Safe"
"11174","QLD","2012-09-30",37,"Safe"
"11175","QLD","2012-10-01",44,"Safe"
"11176","QLD","2012-10-02",61,"Safe"
"11177","QLD","2012-10-03",54,"Safe"
"11178","QLD","2012-10-04",56,"Safe"
"11179","QLD","2012-10-05",52,"Safe"
"11180","QLD","2012-10-06",46,"Safe"
"11181","QLD","2012-10-07",72,"MinorHazard"
"11182","QLD","2012-10-08",44,"Safe"
"11183","QLD","2012-10-09",39,"Safe"
"11184","QLD","2012-10-10",41,"Safe"
"11185","QLD","2012-10-11",57,"Safe"
"11186","QLD","2012-10-12",80,"MinorHazard"
"11187","QLD","2012-10-13",44,"Safe"
"11188","QLD","2012-10-14",67,"MinorHazard"
"11189","QLD","2012-10-15",61,"Safe"
"11190","QLD","2012-10-16",50,"Safe"
"11191","QLD","2012-10-17",44,"Safe"
"11192","QLD","2012-10-18",48,"Safe"
"11193","QLD","2012-10-19",50,"Safe"
"11194","QLD","2012-10-20",48,"Safe"
"11195","QLD","2012-10-21",46,"Safe"
"11196","QLD","2012-10-22",81,"MinorHazard"
"11197","QLD","2012-10-23",78,"MinorHazard"
"11198","QLD","2012-10-24",63,"MinorHazard"
"11199","QLD","2012-10-25",44,"Safe"
"11200","QLD","2012-10-26",41,"Safe"
"11201","QLD","2012-10-27",70,"MinorHazard"
"11202","QLD","2012-10-28",65,"MinorHazard"
"11203","QLD","2012-10-29",48,"Safe"
"11204","QLD","2012-10-30",39,"Safe"
"11205","QLD","2012-10-31",39,"Safe"
"11206","QLD","2012-11-01",54,"Safe"
"11207","QLD","2012-11-02",74,"MinorHazard"
"11208","QLD","2012-11-03",46,"Safe"
"11209","QLD","2012-11-04",39,"Safe"
"11210","QLD","2012-11-05",43,"Safe"
"11211","QLD","2012-11-06",41,"Safe"
"11212","QLD","2012-11-07",39,"Safe"
"11213","QLD","2012-11-08",44,"Safe"
"11214","QLD","2012-11-09",43,"Safe"
"11215","QLD","2012-11-10",52,"Safe"
"11216","QLD","2012-11-11",72,"MinorHazard"
"11217","QLD","2012-11-12",54,"Safe"
"11218","QLD","2012-11-13",57,"Safe"
"11219","QLD","2012-11-14",48,"Safe"
"11220","QLD","2012-11-15",43,"Safe"
"11221","QLD","2012-11-16",50,"Safe"
"11222","QLD","2012-11-17",70,"MinorHazard"
"11223","QLD","2012-11-18",35,"Safe"
"11224","QLD","2012-11-19",59,"Safe"
"11225","QLD","2012-11-20",65,"MinorHazard"
"11226","QLD","2012-11-21",52,"Safe"
"11227","QLD","2012-11-22",41,"Safe"
"11228","QLD","2012-11-23",33,"Safe"
"11229","QLD","2012-11-24",37,"Safe"
"11230","QLD","2012-11-25",39,"Safe"
"11231","QLD","2012-11-26",44,"Safe"
"11232","QLD","2012-11-27",44,"Safe"
"11233","QLD","2012-11-28",41,"Safe"
"11234","QLD","2012-11-29",41,"Safe"
"11235","QLD","2012-11-30",44,"Safe"
"11236","QLD","2013-01-01",48,"Safe"
"11237","QLD","2013-01-02",57,"Safe"
"11238","QLD","2013-01-03",61,"Safe"
"11239","QLD","2013-01-04",50,"Safe"
"11240","QLD","2013-01-05",48,"Safe"
"11241","QLD","2013-01-06",54,"Safe"
"11242","QLD","2013-01-07",50,"Safe"
"11243","QLD","2013-01-08",48,"Safe"
"11244","QLD","2013-01-09",59,"Safe"
"11245","QLD","2013-01-10",46,"Safe"
"11246","QLD","2013-01-11",41,"Safe"
"11247","QLD","2013-01-12",50,"Safe"
"11248","QLD","2013-01-13",44,"Safe"
"11249","QLD","2013-01-14",63,"MinorHazard"
"11250","QLD","2013-01-15",57,"Safe"
"11251","QLD","2013-01-16",46,"Safe"
"11252","QLD","2013-01-17",33,"Safe"
"11253","QLD","2013-01-18",52,"Safe"
"11254","QLD","2013-01-19",48,"Safe"
"11255","QLD","2013-01-20",54,"Safe"
"11256","QLD","2013-01-21",57,"Safe"
"11257","QLD","2013-01-22",63,"MinorHazard"
"11258","QLD","2013-01-23",69,"MinorHazard"
"11259","QLD","2013-01-24",59,"Safe"
"11260","QLD","2013-01-25",56,"Safe"
"11261","QLD","2013-01-26",57,"Safe"
"11262","QLD","2013-01-27",94,"Damaging"
"11263","QLD","2013-01-28",98,"Damaging"
"11264","QLD","2013-01-29",39,"Safe"
"11265","QLD","2013-01-31",31,"Safe"
"11266","QLD","2013-03-01",48,"Safe"
"11267","QLD","2013-03-02",50,"Safe"
"11268","QLD","2013-03-03",67,"MinorHazard"
"11269","QLD","2013-03-04",59,"Safe"
"11270","QLD","2013-03-05",63,"MinorHazard"
"11271","QLD","2013-03-06",63,"MinorHazard"
"11272","QLD","2013-03-08",57,"Safe"
"11273","QLD","2013-03-09",63,"MinorHazard"
"11274","QLD","2013-03-10",56,"Safe"
"11275","QLD","2013-03-11",54,"Safe"
"11276","QLD","2013-03-12",61,"Safe"
"11277","QLD","2013-03-13",63,"MinorHazard"
"11278","QLD","2013-03-14",54,"Safe"
"11279","QLD","2013-03-15",52,"Safe"
"11280","QLD","2013-03-16",35,"Safe"
"11281","QLD","2013-03-17",76,"MinorHazard"
"11282","QLD","2013-03-18",57,"Safe"
"11283","QLD","2013-03-19",56,"Safe"
"11284","QLD","2013-03-20",57,"Safe"
"11285","QLD","2013-03-21",41,"Safe"
"11286","QLD","2013-03-22",63,"MinorHazard"
"11287","QLD","2013-03-23",50,"Safe"
"11288","QLD","2013-03-24",52,"Safe"
"11289","QLD","2013-03-25",54,"Safe"
"11290","QLD","2013-03-26",52,"Safe"
"11291","QLD","2013-03-27",44,"Safe"
"11292","QLD","2013-03-28",43,"Safe"
"11293","QLD","2013-03-29",50,"Safe"
"11294","QLD","2013-03-30",48,"Safe"
"11295","QLD","2013-03-31",41,"Safe"
"11296","QLD","2013-04-01",39,"Safe"
"11297","QLD","2013-04-02",35,"Safe"
"11298","QLD","2013-04-03",74,"MinorHazard"
"11299","QLD","2013-04-04",74,"MinorHazard"
"11300","QLD","2013-04-05",67,"MinorHazard"
"11301","QLD","2013-04-06",54,"Safe"
"11302","QLD","2013-04-07",59,"Safe"
"11303","QLD","2013-04-08",54,"Safe"
"11304","QLD","2013-04-09",50,"Safe"
"11305","QLD","2013-04-10",61,"Safe"
"11306","QLD","2013-04-11",65,"MinorHazard"
"11307","QLD","2013-04-12",74,"MinorHazard"
"11308","QLD","2013-04-13",70,"MinorHazard"
"11309","QLD","2013-04-14",39,"Safe"
"11310","QLD","2013-04-15",33,"Safe"
"11311","QLD","2013-04-16",65,"MinorHazard"
"11312","QLD","2013-04-17",31,"Safe"
"11313","QLD","2013-04-18",35,"Safe"
"11314","QLD","2013-04-19",37,"Safe"
"11315","QLD","2013-04-20",31,"Safe"
"11316","QLD","2013-04-21",44,"Safe"
"11317","QLD","2013-04-22",35,"Safe"
"11318","QLD","2013-04-23",30,"Safe"
"11319","QLD","2013-04-24",33,"Safe"
"11320","QLD","2013-04-25",35,"Safe"
"11321","QLD","2013-04-26",54,"Safe"
"11322","QLD","2013-04-27",48,"Safe"
"11323","QLD","2013-04-28",43,"Safe"
"11324","QLD","2013-04-29",48,"Safe"
"11325","QLD","2013-04-30",52,"Safe"
"11326","QLD","2013-05-01",54,"Safe"
"11327","QLD","2013-05-02",69,"MinorHazard"
"11328","QLD","2013-05-03",48,"Safe"
"11329","QLD","2013-05-04",43,"Safe"
"11330","QLD","2013-05-05",41,"Safe"
"11331","QLD","2013-05-06",52,"Safe"
"11332","QLD","2013-05-07",54,"Safe"
"11333","QLD","2013-05-08",52,"Safe"
"11334","QLD","2013-05-09",54,"Safe"
"11335","QLD","2013-05-10",54,"Safe"
"11336","QLD","2013-05-11",65,"MinorHazard"
"11337","QLD","2013-05-12",54,"Safe"
"11338","QLD","2013-05-13",46,"Safe"
"11339","QLD","2013-05-14",30,"Safe"
"11340","QLD","2013-05-15",26,"Safe"
"11341","QLD","2013-05-16",44,"Safe"
"11342","QLD","2013-05-17",39,"Safe"
"11343","QLD","2013-05-18",39,"Safe"
"11344","QLD","2013-05-19",46,"Safe"
"11345","QLD","2013-05-20",37,"Safe"
"11346","QLD","2013-05-21",37,"Safe"
"11347","QLD","2013-05-22",35,"Safe"
"11348","QLD","2013-05-23",33,"Safe"
"11349","QLD","2013-05-24",67,"MinorHazard"
"11350","QLD","2013-05-25",63,"MinorHazard"
"11351","QLD","2013-05-26",44,"Safe"
"11352","QLD","2013-05-27",57,"Safe"
"11353","QLD","2013-05-28",59,"Safe"
"11354","QLD","2013-05-29",54,"Safe"
"11355","QLD","2013-05-30",54,"Safe"
"11356","QLD","2013-05-31",56,"Safe"
"11357","QLD","2013-06-01",46,"Safe"
"11358","QLD","2013-06-02",56,"Safe"
"11359","QLD","2013-06-03",52,"Safe"
"11360","QLD","2013-06-04",59,"Safe"
"11361","QLD","2013-06-05",50,"Safe"
"11362","QLD","2013-06-06",54,"Safe"
"11363","QLD","2013-06-07",56,"Safe"
"11364","QLD","2013-06-08",63,"MinorHazard"
"11365","QLD","2013-06-09",57,"Safe"
"11366","QLD","2013-06-10",48,"Safe"
"11367","QLD","2013-06-11",37,"Safe"
"11368","QLD","2013-06-12",41,"Safe"
"11369","QLD","2013-06-13",35,"Safe"
"11370","QLD","2013-06-14",35,"Safe"
"11371","QLD","2013-06-15",41,"Safe"
"11372","QLD","2013-06-16",35,"Safe"
"11373","QLD","2013-06-17",35,"Safe"
"11374","QLD","2013-06-18",30,"Safe"
"11375","QLD","2013-06-19",41,"Safe"
"11376","QLD","2013-06-20",43,"Safe"
"11377","QLD","2013-06-21",39,"Safe"
"11378","QLD","2013-06-22",46,"Safe"
"11379","QLD","2013-06-23",43,"Safe"
"11380","QLD","2013-06-24",41,"Safe"
"11381","QLD","2013-06-25",43,"Safe"
"11382","QLD","2013-06-26",35,"Safe"
"11383","QLD","2013-06-27",46,"Safe"
